timestamp_utc,send_method,cu_limit,cu_price_micro_lamports,priority_fee_lamports,fee_cap_lamports,recent_fee_min,recent_fee_median,recent_fee_p90,recent_fee_max,recent_tps,recent_slots_per_second,message_size_bytes,instruction_count,account_count,writable_account_count,landed_within_1_slots,landed_within_2_slots,landed_within_3_slots,latency_ms,slot_delta,confirmation_status,rpc_status_has_error,signature,sent_slot,landed_slot
2026-04-15T19:15:33.856989+00:00,rpc,160000,1,1,50,0.0,0.0,0.0,0.0,3244.3366666666666,2.5233333333333334,237,3,3,1,0,0,1,1406.0000000001764,3.0,confirmed,0,THZyZFaQ84oov6Dwd6v75mTFEMPFjtrJVhudunNcP5r1aqt7DuJUXs5TuGLUT1hubEqYUMjjX68JZUkmjy6TL7X,413444496,413444499.0
2026-04-15T19:15:37.222305+00:00,rpc,200000,1,1,50,0.0,0.0,0.0,0.0,3244.3366666666666,2.5233333333333334,237,3,3,1,0,1,1,1405.999999999949,2.0,confirmed,0,f4hfQ7VuWQkmGvvJTqkPhLc9735ypJMxraF1Eh4rKonpCf5JUHNwB1q2potV8pdrBzZY4Fm2eZHZ8pdw9D5cnGS,413444504,413444506.0
2026-04-15T19:15:40.528196+00:00,rpc,160000,1,1,50,0.0,0.0,0.0,0.0,3244.3366666666666,2.5233333333333334,237,3,3,1,0,0,1,1422.0000000000255,3.0,confirmed,0,267DLFzy4zaz281nER9EYt8ttyx6Y97cWqK1cL62azgbfMvuQVuCwMUF4Kqf2Mp18aUjifJzNDpyS6RjxgZheeUj,413444512,413444515.0
2026-04-15T19:15:43.886694+00:00,rpc,300000,1,1,50,0.0,0.0,0.0,0.0,3250.2208333333333,2.5275,237,3,3,1,0,1,1,500.0,2.0,processed,0,sPQPvw3ByVMnuLxBzSh5kN9x5wcoeQQptbEsMfF42E3AtL9qSonsyrcjBoEc16kbWRpZs44JHjP4yrM8zGKuTm1,413444520,413444522.0
2026-04-15T19:15:46.341885+00:00,rpc,250000,1,1,50,0.0,0.0,0.0,0.0,3250.2208333333333,2.5275,237,3,3,1,0,1,1,530.9999999999491,2.0,processed,0,3GfeE4Jp3n3bYAWBsL5ew1wuGsdggKa7eDLeCcFdHy8EcAkAGybABZMUoi8Cqft7Hd3cdyfgv5AQQMDxGwbfn4gd,413444526,413444528.0
2026-04-15T19:15:48.815475+00:00,rpc,300000,1,1,50,0.0,0.0,0.0,0.0,3250.2208333333333,2.5275,237,3,3,1,0,1,1,1343.0000000000746,2.0,confirmed,0,2SsyZ79nDQU7B65DoUyD3SGJjG3XmzPP35CKXT7DBCSwKF1dxMxi7Gkvwr44r7UgqikG4ihx2DR9wW4x6Rnv3GWP,413444533,413444535.0
2026-04-15T19:15:52.037942+00:00,rpc,160000,1,1,50,0.0,0.0,0.0,0.0,3250.2208333333333,2.5275,237,3,3,1,0,0,1,1327.9999999999745,3.0,confirmed,0,2RFVrCnQgL9ijxR7M1LKHmBGe3g2NbDU28KyDp2RVRQGxvT7ivHBB8ZtEySB92BfaeazJZ95giG8BFxo7HaCXaBT,413444541,413444544.0
2026-04-15T19:15:55.288221+00:00,rpc,200000,1,1,50,0.0,0.0,0.0,0.0,3250.2208333333333,2.5275,237,3,3,1,0,1,1,515.0000000001,2.0,processed,0,3MM2VHxDYPrSm8c1WQyZvwnDLJP4V5JJG8fgTZKenWoBTLR1svvA7GVcAVJxw1XwmDBCejSzMxakLVW92vug4T6,413444549,413444551.0
2026-04-15T19:15:57.733955+00:00,rpc,200000,1,1,50,0.0,0.0,0.0,0.0,3250.2208333333333,2.5275,237,3,3,1,0,0,0,2312.9999999998745,4.0,confirmed,0,26ir41uqdiehZN2geRpAhvDzNYvyVxW6rk84HvnMSxoJDBs9SCaBy2w6hSqc7MD1Sm5NXwKwGkBXBtZv5SZ8QamX,413444556,413444560.0
2026-04-15T19:16:02.017024+00:00,rpc,200000,1,1,50,0.0,0.0,0.0,0.0,3250.2208333333333,2.5275,237,3,3,1,0,1,1,1328.000000000202,2.0,confirmed,0,3U1EXE9SESN1pmQBYe89an4KYvSNBEp3DRsnesFn1e1teEv2zrnXknAc4u1WYvLm7ngqAxLNJRXrmgQCNAsQ5Rf3,413444567,413444569.0
2026-04-15T19:16:05.248192+00:00,rpc,300000,1,1,50,0.0,0.0,0.0,0.0,3250.2208333333333,2.5275,237,3,3,1,0,1,1,1422.0000000000255,2.0,confirmed,0,H8gECMdFW1sQYgu3xr27nVxoxBSpBoc2BYUUjKkaxbbyFB9DnghwXdLga77vTPJiB7KkWyxi5BpSBAqBjJsqeh3,413444575,413444577.0
2026-04-15T19:16:08.596789+00:00,rpc,120000,1,1,50,0.0,0.0,0.0,0.0,3250.2208333333333,2.5275,237,3,3,1,0,1,1,469.00000000005093,2.0,processed,0,3pXP8NfWKHkbcBCopmfZ1fvCNSTKgfYfbYXzS4mDbqMnpR8nH6r4SsyyZdBaq1ouZoSCVaFvZRX4rU5MU57wAD6u,413444583,413444585.0
2026-04-15T19:16:11.029002+00:00,rpc,160000,1,1,50,0.0,0.0,0.0,0.0,3250.2208333333333,2.5275,237,3,3,1,0,1,1,1343.0000000000746,2.0,confirmed,0,4vYHmzCnmyTxKSfMUhNgrusZ4yCboYAHRTQYkx1thK5F9Ur9bU5fN5wP7B6dRxe7bQpvM9K8BKKpkGW6MVE3kGz8,413444590,413444592.0
2026-04-15T19:16:14.304863+00:00,rpc,250000,1,1,50,0.0,0.0,0.0,0.0,3250.2208333333333,2.5275,237,3,3,1,0,0,0,2906.0000000001764,7.0,confirmed,0,36eZtw6xCA3LMbgPLuwNFqX1AJBHbafc84ek6PR5dYbnebUx7jZZfGp377Jbe4wXqrCM7kRnaDtp2erzxbgBAAFr,413444597,413444604.0
2026-04-15T19:16:19.133319+00:00,rpc,120000,1,1,50,0.0,0.0,0.0,0.0,3250.2208333333333,2.5275,237,3,3,1,0,0,1,1390.0000000001,3.0,confirmed,0,ugrVtLSr5NFi18Lg7p8eCeJNWkqfAJKx1os8XE185hgmSDEF3mLJjrYpZbmkYbLT8wcwDgYimoG5W4s73ku4G99,413444609,413444612.0
2026-04-15T19:16:22.436797+00:00,rpc,300000,1,1,50,0.0,0.0,0.0,0.0,3250.2208333333333,2.5275,237,3,3,1,0,1,1,1327.9999999999745,2.0,confirmed,0,4MC2NtLvsVtryHqS2LMyVRHaFnUC273vkcV4ccHDEK7YXRd215fwzC1DC3ffyCwQPApkFmwerw9GSCu7dQDPzyH1,413444618,413444620.0
2026-04-15T19:16:25.680360+00:00,rpc,300000,1,1,50,0.0,0.0,0.0,0.0,3250.2208333333333,2.5275,237,3,3,1,1,1,1,547.0000000000255,1.0,processed,0,49MfHUeJMW2Z9WgU6RKMRrhCdA8FdrMjHnPtnchPhsJCqYAfJSWPNWzyqHVu2EqJB5MsyjPjxodojo4kNWoSbmx6,413444627,413444628.0
2026-04-15T19:18:12.621712+00:00,rpc,200000,1,1,500,0.0,0.0,0.0,0.0,3240.19,2.5258333333333334,237,3,3,1,0,0,1,1422.0000000000255,3.0,confirmed,0,29idRE11EUJWqbV3P7NkWGgKE8VsgaTrX1PeTpr4pZ1rpFkg2eYoj5Kps2uw8RbgzrCViYXF5WVy6Fb8xjXgzGbc,413444897,413444900.0
2026-04-15T19:18:15.963504+00:00,rpc,160000,1,1,500,0.0,0.0,0.0,0.0,3240.19,2.5258333333333334,237,3,3,1,0,1,1,1297.0000000000255,2.0,processed,0,3nJKLfEFvV31ovrn7LtFuH429uaU286jCMrCtXuBNnG7uY3bqY3TipX2ppMBCVGUqA5NLySjsBpS4ggKo3J9kiz4,413444905,413444907.0
2026-04-15T19:18:19.159362+00:00,rpc,250000,1,1,500,0.0,0.0,0.0,0.0,3240.19,2.5258333333333334,237,3,3,1,0,0,1,1390.0000000001,3.0,confirmed,0,3MtacLZuLSPhCHxDzNYTNYGbmGAVvKd1asCKN7dgutyE3ZrU5mVfD1bQoD81cBp7mhxQWuh6KztLeh7CFSzuzDdb,413444911,413444914.0
2026-04-15T19:18:22.456715+00:00,rpc,300000,1,1,500,0.0,0.0,0.0,0.0,3240.19,2.5258333333333334,237,3,3,1,0,1,1,1452.9999999999745,2.0,confirmed,0,5USz6w8XF2WGEs5sbrdumZePT5mvm4np7s4vUFBYTyrZufXVx1CpeDKxTdqZWz5kWAFUcfEH6Jz9eNc8XcmvpdcX,413444920,413444922.0
2026-04-15T19:18:25.833671+00:00,rpc,200000,1,1,500,0.0,0.0,0.0,0.0,3240.19,2.5258333333333334,237,3,3,1,0,0,1,1437.0000000001255,3.0,confirmed,0,v8ZcfTXiBSotuo2sUHgFPTGcPCegUF8MgKoKhPqXZ9MmbAxAQ13KtLvZ5kfBfdsTAjpmjfrwy2gZvyDFkfqWmba,413444928,413444931.0
2026-04-15T19:18:29.164074+00:00,rpc,160000,1,1,500,0.0,0.0,0.0,0.0,3240.19,2.5258333333333334,237,3,3,1,0,1,1,1359.000000000151,2.0,confirmed,0,22pVbsXtEgocppuhx87aexgENbSu76FNkJEhFBn2e9Q62LAXJ2qkzSHMSY3zp4vnW2WEoUqEnubSbuaaa9QUfvTt,413444937,413444939.0
2026-04-15T19:18:32.472584+00:00,rpc,120000,1,1,500,0.0,0.0,0.0,0.0,3240.19,2.5258333333333334,237,3,3,1,0,0,1,1500.0,3.0,confirmed,0,5PKzaQNsT5dpNgVrT7ZNBqGQk3ScwRU4psjXQeXu4f5BCYRkkLxQ5i27qMg8MRXvJ5PRoDsziTFSuyFE8Xhkm785,413444946,413444949.0
2026-04-15T19:18:35.962068+00:00,rpc,200000,1,1,500,0.0,0.0,0.0,0.0,3240.19,2.5258333333333334,237,3,3,1,0,1,1,1437.9999999998745,2.0,confirmed,0,2asbPPsWDSZW2Tg2sNmDp7DZeGsBuT98A87VZGqixTbatjuJwc8rfADpP8uXXUtKsibW5cx3AZeGxWKKLLu96B3j,413444954,413444956.0
2026-04-15T19:18:39.313595+00:00,rpc,160000,1,1,500,0.0,0.0,0.0,0.0,3240.19,2.5258333333333334,237,3,3,1,0,1,1,1312.9999999998745,2.0,confirmed,0,3yuVkiq9qpeBod7DzHeqG2zVDS31FktNLxY3Fw9bT4TTza9PyDFNHCHV8UvhoqAvpwBaS8F93h6pEV9d6V5DPgBW,413444962,413444964.0
2026-04-15T19:18:42.522670+00:00,rpc,250000,1,1,500,0.0,0.0,0.0,0.0,3241.6041666666665,2.525,237,3,3,1,0,0,1,1328.999999999951,3.0,confirmed,0,4MzhD6pMEfUspLhprbJ7iaMMBBtjimMze8hVM3fZkxT4HgEkz7tnNi62YQyGpTYvJY62iXfyiyGGn5Gzt8DhQLRL,413444970,413444973.0
